varId,subCategoryId,applies_to_tabs,category,subcategory,section,question,label,dataType,lookupGroupId,associationSpecific
2035,5,True,Administrator Information,Info: Academic-Other Leaders,Psychologist,Experience at the school,Administrator Information -> Info: Academic-Other Leaders -> Psychologist -> Experience at the school,integer,,False
3343,5,True,Administrator Information,Info: Academic-Other Leaders,Psychologist,Total Years of Service at this School,Administrator Information -> Info: Academic-Other Leaders -> Psychologist -> Total Years of Service at this School,integer,,False
14394,5,True,Administrator Information,Info: Academic-Other Leaders,Psychologist,Department Representation to the Board / Executive Team,Administrator Information -> Info: Academic-Other Leaders -> Psychologist -> Department Representation to the Board / Executive Team,choiceSingle,1,False
1206,,False,Administrator Compensation,"Comp: Pres,HoS,CFO,Other Heads",Assistant Head,Base Salary ($),"Administrator Compensation -> Comp: Pres,HoS,CFO,Other Heads -> Assistant Head -> Base Salary ($)",currency,,False
1204,,False,Administrator Compensation,"Comp: Pres,HoS,CFO,Other Heads",Assistant Head,Housing Benefit,"Administrator Compensation -> Comp: Pres,HoS,CFO,Other Heads -> Assistant Head -> Housing Benefit",choiceSingle,6,False
14783,,False,Administrator Compensation,"Comp: Pres,HoS,CFO,Other Heads",Assistant Head,Benefits ($),"Administrator Compensation -> Comp: Pres,HoS,CFO,Other Heads -> Assistant Head -> Benefits ($)",currency,,False
15012,,False,Administrator Compensation,"Comp: Pres,HoS,CFO,Other Heads",Assistant Head,All other compensation ($),"Administrator Compensation -> Comp: Pres,HoS,CFO,Other Heads -> Assistant Head -> All other compensation ($)",currency,,False
15042,,False,Administrator Compensation,"Comp: Pres,HoS,CFO,Other Heads",Assistant Head,Total Compensation,"Administrator Compensation -> Comp: Pres,HoS,CFO,Other Heads -> Assistant Head -> Total Compensation",currency,,False
1209,,False,Administrator Compensation,"Comp: Pres,HoS,CFO,Other Heads",Assistant Head,Time,"Administrator Compensation -> Comp: Pres,HoS,CFO,Other Heads -> Assistant Head -> Time",choiceSingle,5,False
13286,,False,Administrator Compensation,"Comp: Pres,HoS,CFO,Other Heads",Assistant Head,Work Year,"Administrator Compensation -> Comp: Pres,HoS,CFO,Other Heads -> Assistant Head -> Work Year",choiceSingle,91,False
15072,,False,Administrator Compensation,"Comp: Pres,HoS,CFO,Other Heads",Assistant Head,Place of work,"Administrator Compensation -> Comp: Pres,HoS,CFO,Other Heads -> Assistant Head -> Place of work",choiceSingle,103,False
1218,,False,Administrator Compensation,"Comp: Pres,HoS,CFO,Other Heads",Associate Head,Base Salary ($),"Administrator Compensation -> Comp: Pres,HoS,CFO,Other Heads -> Associate Head -> Base Salary ($)",currency,,False
1216,,False,Administrator Compensation,"Comp: Pres,HoS,CFO,Other Heads",Associate Head,Housing Benefit,"Administrator Compensation -> Comp: Pres,HoS,CFO,Other Heads -> Associate Head -> Housing Benefit",choiceSingle,6,False
14782,,False,Administrator Compensation,"Comp: Pres,HoS,CFO,Other Heads",Associate Head,Benefits ($),"Administrator Compensation -> Comp: Pres,HoS,CFO,Other Heads -> Associate Head -> Benefits ($)",currency,,False
15011,,False,Administrator Compensation,"Comp: Pres,HoS,CFO,Other Heads",Associate Head,All other compensation ($),"Administrator Compensation -> Comp: Pres,HoS,CFO,Other Heads -> Associate Head -> All other compensation ($)",currency,,False
15041,,False,Administrator Compensation,"Comp: Pres,HoS,CFO,Other Heads",Associate Head,Total Compensation,"Administrator Compensation -> Comp: Pres,HoS,CFO,Other Heads -> Associate Head -> Total Compensation",currency,,False
1221,,False,Administrator Compensation,"Comp: Pres,HoS,CFO,Other Heads",Associate Head,Time,"Administrator Compensation -> Comp: Pres,HoS,CFO,Other Heads -> Associate Head -> Time",choiceSingle,5,False
13285,,False,Administrator Compensation,"Comp: Pres,HoS,CFO,Other Heads",Associate Head,Work Year,"Administrator Compensation -> Comp: Pres,HoS,CFO,Other Heads -> Associate Head -> Work Year",choiceSingle,91,False
15071,,False,Administrator Compensation,"Comp: Pres,HoS,CFO,Other Heads",Associate Head,Place of work,"Administrator Compensation -> Comp: Pres,HoS,CFO,Other Heads -> Associate Head -> Place of work",choiceSingle,103,False
1159,,False,Administrator Compensation,Comp: Academic-Other Leaders,Athletic Director,Base Salary ($),Administrator Compensation -> Comp: Academic-Other Leaders -> Athletic Director -> Base Salary ($),currency,,False
1138,,False,Administrator Compensation,Comp: Academic-Other Leaders,Athletic Director,Housing Benefit,Administrator Compensation -> Comp: Academic-Other Leaders -> Athletic Director -> Housing Benefit,choiceSingle,6,False
15006,,False,Administrator Compensation,Comp: Academic-Other Leaders,Athletic Director,Benefits ($),Administrator Compensation -> Comp: Academic-Other Leaders -> Athletic Director -> Benefits ($),currency,,False
15036,,False,Administrator Compensation,Comp: Academic-Other Leaders,Athletic Director,All other compensation ($),Administrator Compensation -> Comp: Academic-Other Leaders -> Athletic Director -> All other compensation ($),currency,,False
15066,,False,Administrator Compensation,Comp: Academic-Other Leaders,Athletic Director,Total Compensation,Administrator Compensation -> Comp: Academic-Other Leaders -> Athletic Director -> Total Compensation,currency,,False
1162,,False,Administrator Compensation,Comp: Academic-Other Leaders,Athletic Director,Time,Administrator Compensation -> Comp: Academic-Other Leaders -> Athletic Director -> Time,choiceSingle,5,False
13308,,False,Administrator Compensation,Comp: Academic-Other Leaders,Athletic Director,Work Year,Administrator Compensation -> Comp: Academic-Other Leaders -> Athletic Director -> Work Year,choiceSingle,91,False
15096,,False,Administrator Compensation,Comp: Academic-Other Leaders,Athletic Director,Place of work,Administrator Compensation -> Comp: Academic-Other Leaders -> Athletic Director -> Place of work,choiceSingle,103,False
1294,,False,Administrator Compensation,"Comp: Pres,HoS,CFO,Other Heads",Chief Financial Officer,Base Salary ($),"Administrator Compensation -> Comp: Pres,HoS,CFO,Other Heads -> Chief Financial Officer -> Base Salary ($)",currency,,False
1292,,False,Administrator Compensation,"Comp: Pres,HoS,CFO,Other Heads",Chief Financial Officer,Housing Benefit,"Administrator Compensation -> Comp: Pres,HoS,CFO,Other Heads -> Chief Financial Officer -> Housing Benefit",choiceSingle,6,False
14781,,False,Administrator Compensation,"Comp: Pres,HoS,CFO,Other Heads",Chief Financial Officer,Benefits ($),"Administrator Compensation -> Comp: Pres,HoS,CFO,Other Heads -> Chief Financial Officer -> Benefits ($)",currency,,False
15010,,False,Administrator Compensation,"Comp: Pres,HoS,CFO,Other Heads",Chief Financial Officer,All other compensation ($),"Administrator Compensation -> Comp: Pres,HoS,CFO,Other Heads -> Chief Financial Officer -> All other compensation ($)",currency,,False
15040,,False,Administrator Compensation,"Comp: Pres,HoS,CFO,Other Heads",Chief Financial Officer,Total Compensation,"Administrator Compensation -> Comp: Pres,HoS,CFO,Other Heads -> Chief Financial Officer -> Total Compensation",currency,,False
1297,,False,Administrator Compensation,"Comp: Pres,HoS,CFO,Other Heads",Chief Financial Officer,Time,"Administrator Compensation -> Comp: Pres,HoS,CFO,Other Heads -> Chief Financial Officer -> Time",choiceSingle,5,False
13284,,False,Administrator Compensation,"Comp: Pres,HoS,CFO,Other Heads",Chief Financial Officer,Work Year,"Administrator Compensation -> Comp: Pres,HoS,CFO,Other Heads -> Chief Financial Officer -> Work Year",choiceSingle,91,False
15070,,False,Administrator Compensation,"Comp: Pres,HoS,CFO,Other Heads",Chief Financial Officer,Place of work,"Administrator Compensation -> Comp: Pres,HoS,CFO,Other Heads -> Chief Financial Officer -> Place of work",choiceSingle,103,False
15105,,False,Administrator Compensation,"Comp: Pres,HoS,CFO,Other Heads",Co-Head,Base Salary ($),"Administrator Compensation -> Comp: Pres,HoS,CFO,Other Heads -> Co-Head -> Base Salary ($)",currency,,False
15106,,False,Administrator Compensation,"Comp: Pres,HoS,CFO,Other Heads",Co-Head,Housing Benefit,"Administrator Compensation -> Comp: Pres,HoS,CFO,Other Heads -> Co-Head -> Housing Benefit",choiceSingle,6,False
15107,,False,Administrator Compensation,"Comp: Pres,HoS,CFO,Other Heads",Co-Head,Benefits ($),"Administrator Compensation -> Comp: Pres,HoS,CFO,Other Heads -> Co-Head -> Benefits ($)",currency,,False
15108,,False,Administrator Compensation,"Comp: Pres,HoS,CFO,Other Heads",Co-Head,All other compensation ($),"Administrator Compensation -> Comp: Pres,HoS,CFO,Other Heads -> Co-Head -> All other compensation ($)",currency,,False
